Country,Date,Confirmed,Recovered,Deaths,Active
Russia,2020-02-28,2,2,0,0
Russia,2020-02-29,2,2,0,0
Russia,2020-03-01,2,2,0,0
Russia,2020-03-02,3,2,0,1
Russia,2020-03-03,3,2,0,1
Russia,2020-03-04,3,2,0,1
Russia,2020-03-05,4,2,0,2
Russia,2020-03-06,13,2,0,11
Russia,2020-03-07,13,2,0,11
Russia,2020-03-08,17,3,0,14
Russia,2020-03-09,17,3,0,14
Russia,2020-03-10,20,3,0,17
Russia,2020-03-11,20,3,0,17
Russia,2020-03-12,28,3,0,25
Russia,2020-03-13,45,3,0,42
Russia,2020-03-14,59,8,0,51
Russia,2020-03-15,63,8,0,55
Russia,2020-03-16,90,8,0,82
Russia,2020-03-17,114,8,0,106
Russia,2020-03-18,147,8,0,139
Russia,2020-03-19,199,9,1,189
Russia,2020-03-20,253,9,1,243
Russia,2020-03-21,306,12,1,293
Russia,2020-03-22,367,16,1,350
Russia,2020-03-23,438,16,1,421
Russia,2020-03-24,495,22,1,472
Russia,2020-03-25,658,29,3,626
Russia,2020-03-26,840,38,3,799
Russia,2020-03-27,1036,45,4,987
Russia,2020-03-28,1264,49,4,1211
Russia,2020-03-29,1534,64,8,1462
Russia,2020-03-30,1836,66,9,1761
Russia,2020-03-31,2337,121,17,2199
Russia,2020-04-01,2777,190,24,2563
Russia,2020-04-02,3548,235,30,3283
Russia,2020-04-03,4149,281,34,3834
Russia,2020-04-04,4731,333,43,4355
Russia,2020-04-05,5389,355,45,4989
Russia,2020-04-06,6343,406,47,5890
Russia,2020-04-07,7497,494,58,6945
Russia,2020-04-08,8672,580,63,8029
Russia,2020-04-09,10131,698,76,9357
Russia,2020-04-10,11917,795,94,11028
Russia,2020-04-11,13584,1045,106,12433
Russia,2020-04-12,15770,1291,130,14349
Russia,2020-04-13,18328,1470,148,16710
Russia,2020-04-14,21102,1694,170,19238
Russia,2020-04-15,24490,1986,198,22306
Russia,2020-04-16,27938,2304,232,25402
Russia,2020-04-17,32008,2590,273,29145
Russia,2020-04-18,36793,3057,313,33423
Russia,2020-04-19,42853,3291,361,39201
Russia,2020-04-20,47121,3446,405,43270
Russia,2020-04-21,52763,3873,456,48434
Russia,2020-04-22,57999,4420,513,53066
Russia,2020-04-23,62773,4891,555,57327
Russia,2020-04-24,68622,5568,615,62439
Russia,2020-04-25,74588,6250,681,67657
Russia,2020-04-26,80949,6767,747,73435
Russia,2020-04-27,87147,7346,794,79007
Russia,2020-04-28,93558,8456,867,84235
Russia,2020-04-29,99399,10286,972,88141
Russia,2020-04-30,106498,11619,1073,93806
Russia,2020-05-01,114431,13220,1169,100042
Russia,2020-05-02,124054,15013,1222,107819
Russia,2020-05-03,134687,16639,1280,116768
Russia,2020-05-04,145268,18095,1356,125817
Russia,2020-05-05,155370,19865,1451,134054
Russia,2020-05-06,165929,21327,1537,143065
Russia,2020-05-07,177160,23803,1625,151732
Russia,2020-05-08,187859,26608,1723,159528
Russia,2020-05-09,198676,31916,1827,164933
Russia,2020-05-10,209688,34306,1915,173467
Russia,2020-05-11,221344,39801,2009,179534
Russia,2020-05-12,232243,43512,2116,186615
Russia,2020-05-13,242271,48003,2212,192056
Russia,2020-05-14,252245,53530,2305,196410
Russia,2020-05-15,262843,58226,2418,202199
Russia,2020-05-16,272043,63166,2537,206340
Russia,2020-05-17,281752,67373,2631,211748
Russia,2020-05-18,290678,70209,2722,217747
Russia,2020-05-19,299941,76130,2837,220974
Russia,2020-05-20,308705,85392,2972,220341
Russia,2020-05-21,317554,92681,3099,221774
Russia,2020-05-22,326448,99825,3249,223374
Russia,2020-05-23,335882,107936,3388,224558
Russia,2020-05-24,344481,113299,3541,227641
Russia,2020-05-25,353427,118798,3633,230996
Russia,2020-05-26,362342,131129,3807,227406
Russia,2020-05-27,370680,142208,3968,224504
Russia,2020-05-28,379051,150993,4142,223916
Russia,2020-05-29,387623,159257,4374,223992
Russia,2020-05-30,396575,167469,4555,224551
Russia,2020-05-31,405843,171883,4693,229267
Russia,2020-06-01,414328,175514,4849,233965
Russia,2020-06-02,423186,186602,5031,231553
Russia,2020-06-03,431715,195559,5208,230948
Russia,2020-06-04,440538,204197,5376,230965
Russia,2020-06-05,449256,212237,5520,231499
Russia,2020-06-06,458102,220935,5717,231450
Russia,2020-06-07,467073,226272,5851,234950
Russia,2020-06-08,476043,230226,5963,239854
Russia,2020-06-09,484630,241917,6134,236579
Russia,2020-06-10,493023,252295,6350,234378
Russia,2020-06-11,501800,260649,6522,234629
Russia,2020-06-12,510761,268862,6705,235194
Russia,2020-06-13,519458,274128,6819,238511
Russia,2020-06-14,528267,279536,6938,241793
Russia,2020-06-15,536484,284021,7081,245382
Russia,2020-06-16,544725,293780,7274,243671
Russia,2020-06-17,552549,303800,7468,241281
Russia,2020-06-18,560321,313409,7650,239262
Russia,2020-06-19,568292,323851,7831,236610
Russia,2020-06-20,576162,334024,7992,234146
Russia,2020-06-21,583879,339142,8101,236636
Russia,2020-06-22,591465,343847,8196,239422
Russia,2020-06-23,598878,355847,8349,234682
Russia,2020-06-24,606043,368222,8503,229318
Russia,2020-06-25,613148,374557,8594,229997
Russia,2020-06-26,619936,383524,8770,227642
Russia,2020-06-27,626779,392703,8958,225118
Russia,2020-06-28,633563,398436,9060,226067
Russia,2020-06-29,640246,402778,9152,228316
Russia,2020-06-30,646929,411973,9306,225650
Russia,2020-07-01,653479,422235,9521,221723
Russia,2020-07-02,660231,428276,9668,222287
Russia,2020-07-03,666941,437155,9844,219942
Russia,2020-07-04,673564,446127,10011,217426
Russia,2020-07-05,680283,449995,10145,220143
Russia,2020-07-06,686852,453570,10280,223002
Russia,2020-07-07,693215,463103,10478,219634
Russia,2020-07-08,699749,471718,10650,217381
Russia,2020-07-09,706240,480494,10826,214920
Russia,2020-07-10,712863,488234,11000,213629
Russia,2020-07-11,719449,496594,11188,211667
Russia,2020-07-12,726036,500208,11318,214510
Russia,2020-07-13,732547,503168,11422,217957
Russia,2020-07-14,738787,511958,11597,215232
Russia,2020-07-15,745197,522375,11753,211069
Russia,2020-07-16,751612,530801,11920,208891
Russia,2020-07-17,758001,538467,12106,207428
Russia,2020-07-18,764215,545909,12228,206078
Russia,2020-07-19,770311,549387,12323,208601
Russia,2020-07-20,776212,552644,12408,211160
Russia,2020-07-21,782040,561397,12561,208082
Russia,2020-07-22,787890,571049,12726,204115
Russia,2020-07-23,793720,579295,12873,201552
Russia,2020-07-24,799499,587728,13026,198745
Russia,2020-07-25,805332,596064,13172,196096
Russia,2020-07-26,811073,599172,13249,198652
Russia,2020-07-27,816680,602249,13334,201097
Russia,2020-07-28,822060,611109,13483,197468
Russia,2020-07-29,827509,619204,13650,194655
Russia,2020-07-30,832993,628482,13778,190733
Russia,2020-07-31,838461,637217,13939,187305
Russia,2020-08-01,843890,645316,14034,184540
Russia,2020-08-02,849277,648961,14104,186212
Russia,2020-08-03,854641,652372,14183,188086
Russia,2020-08-04,859762,660235,14327,185200
Russia,2020-08-05,864948,667769,14465,182714
Russia,2020-08-06,870187,675069,14579,180539
Russia,2020-08-07,875378,682278,14698,178402
Russia,2020-08-08,880563,688856,14827,176880
Russia,2020-08-09,885718,692059,14903,178756
Russia,2020-08-10,890799,695317,14973,180509
Russia,2020-08-11,895691,701796,15103,178792
Russia,2020-08-12,900745,708900,15231,176614
Russia,2020-08-13,905762,714934,15353,175475
Russia,2020-08-14,910778,721473,15467,173838
Russia,2020-08-15,915808,727895,15585,172328
Russia,2020-08-16,920719,731444,15653,173622
Russia,2020-08-17,925558,734573,15707,175278
Russia,2020-08-18,930276,741045,15836,173395
Russia,2020-08-19,935066,747802,15951,171313
Russia,2020-08-20,939833,753868,16058,169907
Russia,2020-08-21,944671,759639,16148,168884
Russia,2020-08-22,949531,765754,16268,167509
Russia,2020-08-23,954328,768906,16341,169081
Russia,2020-08-24,959016,771357,16406,171253
Russia,2020-08-25,963655,777960,16524,169171
Russia,2020-08-26,968297,784277,16638,167382
Russia,2020-08-27,972972,790629,16758,165585
Russia,2020-08-28,977730,796498,16866,164366
Russia,2020-08-29,982573,802365,16977,163231
Russia,2020-08-30,987470,804941,17045,165484
Russia,2020-08-31,992402,807339,17128,167935
Russia,2020-09-01,997072,813603,17250,166219
Russia,2020-09-02,1001965,819043,17365,165557
Russia,2020-09-03,1006923,824783,17479,164661
Russia,2020-09-04,1011987,830532,17598,163857
Russia,2020-09-05,1017131,835884,17707,163540
Russia,2020-09-06,1022228,838680,17768,165780
Russia,2020-09-07,1027334,840997,17818,168519
Russia,2020-09-08,1032354,847746,17939,166669
Russia,2020-09-09,1037526,854069,18080,165377
Russia,2020-09-10,1042836,859961,18207,164668
Russia,2020-09-11,1048257,865646,18309,164302
Russia,2020-09-12,1053663,871000,18426,164237
Russia,2020-09-13,1059024,873684,18517,166823
Russia,2020-09-14,1064438,876152,18573,169713
Russia,2020-09-15,1069873,881693,18723,169457
Russia,2020-09-16,1075485,887457,18853,169175
Russia,2020-09-17,1081152,893145,18996,169011
Russia,2020-09-18,1086955,898420,19128,169407
Russia,2020-09-19,1092915,903545,19270,170100
Russia,2020-09-20,1098958,906431,19349,173178
Russia,2020-09-21,1105048,909026,19420,176602
Russia,2020-09-22,1111157,914923,19575,176659
Russia,2020-09-23,1117487,920602,19720,177165
Russia,2020-09-24,1123976,926663,19867,177446
Russia,2020-09-25,1131088,930955,19973,180160
Russia,2020-09-26,1138509,936881,20140,181488
Russia,2020-09-27,1146273,939921,20239,186113
Russia,2020-09-28,1154299,942619,20299,191381
Russia,2020-09-29,1162428,948985,20456,192987
Russia,2020-09-30,1170799,954788,20630,195381
Russia,2020-10-01,1179634,960729,20796,198109
Russia,2020-10-02,1188928,966724,20981,201223
Russia,2020-10-03,1198663,972249,21153,205261
Russia,2020-10-04,1209039,975488,21260,212291
Russia,2020-10-05,1219796,978610,21375,219811
Russia,2020-10-06,1231277,984767,21559,224951
Russia,2020-10-07,1242258,991277,21755,229226
Russia,2020-10-08,1253603,998197,21939,233467
Russia,2020-10-09,1265572,1005199,22137,238236
Russia,2020-10-10,1278245,1011911,22331,244003
Russia,2020-10-11,1291687,1016120,22471,253096
Russia,2020-10-12,1305093,1019905,22594,262594
Russia,2020-10-13,1318783,1027348,22834,268601
Russia,2020-10-14,1332824,1035141,23069,274614
Russia,2020-10-15,1346380,1043431,23350,279599
Russia,2020-10-16,1361317,1051780,23580,285957
Russia,2020-10-17,1376020,1060279,23857,291884
Russia,2020-10-18,1390824,1065608,24039,301177
Russia,2020-10-19,1406667,1070920,24205,311542
Russia,2020-10-20,1422775,1080461,24473,317841
Russia,2020-10-21,1438219,1091264,24786,322169
Russia,2020-10-22,1453923,1102564,25072,326287
Russia,2020-10-23,1471000,1113736,25353,331911
Russia,2020-10-24,1487260,1125155,25647,336458
Russia,2020-10-25,1503652,1132790,25875,344987
Russia,2020-10-26,1520800,1140333,26092,354375
Russia,2020-10-27,1537142,1152848,26409,357885
Russia,2020-10-28,1553028,1164915,26752,361361
Russia,2020-10-29,1570446,1179465,27111,363870
Russia,2020-10-30,1588433,1193867,27462,367104
Russia,2020-10-31,1606267,1208440,27787,370040
Russia,2020-11-01,1624648,1218619,28026,378003
Russia,2020-11-02,1642665,1228921,28264,385480
Russia,2020-11-03,1661096,1244012,28611,388473
Russia,2020-11-04,1680579,1259194,28996,392389
Russia,2020-11-05,1699695,1271349,29285,399061
Russia,2020-11-06,1720063,1288096,29654,402313
Russia,2020-11-07,1740172,1304607,30010,405555
Russia,2020-11-08,1760420,1315928,30292,414200
Russia,2020-11-09,1781997,1326568,30546,424883
Russia,2020-11-10,1802762,1341868,30899,429995
Russia,2020-11-11,1822345,1360049,31326,430970
Russia,2020-11-12,1843678,1378463,31755,433460
Russia,2020-11-13,1865395,1396851,32156,436388
Russia,2020-11-14,1887836,1415213,32536,440087
Russia,2020-11-15,1910149,1429565,32885,447699
Russia,2020-11-16,1932711,1443393,33184,456134
Russia,2020-11-17,1954912,1465051,33619,456242
Russia,2020-11-18,1975629,1489893,34068,451668
Russia,2020-11-19,1998966,1514945,34525,449496
Russia,2020-11-20,2023025,1539352,34980,448693
Russia,2020-11-21,2047563,1564897,35442,447224
Russia,2020-11-22,2071858,1582768,35838,453252
Russia,2020-11-23,2096749,1598723,36192,461834
Russia,2020-11-24,2120836,1621465,36675,462696
Russia,2020-11-25,2144229,1646737,37173,460319
Russia,2020-11-26,2169424,1671349,37688,460387
Russia,2020-11-27,2196691,1697618,38175,460898
Russia,2020-11-28,2223500,1724416,38676,460408
Russia,2020-11-29,2249890,1746279,39127,464484
Russia,2020-11-30,2275936,1763493,39491,472952
Russia,2020-12-01,2302062,1787962,40050,474050
Russia,2020-12-02,2327105,1814442,40630,472033
Russia,2020-12-03,2354934,1843526,41173,470235
Russia,2020-12-04,2382012,1872214,41730,468068
Russia,2020-12-05,2410462,1899474,42228,468760
Russia,2020-12-06,2439163,1920744,42675,475744
Russia,2020-12-07,2466961,1939393,43122,484446
Russia,2020-12-08,2492713,1963864,43674,485175
Russia,2020-12-09,2518551,1989710,44220,484621
Russia,2020-12-10,2546113,2015137,44769,486207
Russia,2020-12-11,2574319,2041006,45370,487943
Russia,2020-12-12,2602048,2066710,45923,489415
Russia,2020-12-13,2629699,2086887,46404,496408
Russia,2020-12-14,2656601,2105414,46846,504341
Russia,2020-12-15,2682866,2129806,47410,505650
Russia,2020-12-16,2708940,2155842,47994,505104
Russia,2020-12-17,2736727,2181696,48568,506463
Russia,2020-12-18,2764843,2207398,49170,508275
Russia,2020-12-19,2792615,2233060,49744,509811
Russia,2020-12-20,2821125,2253826,50242,517057
Russia,2020-12-21,2850042,2273510,50723,525809
Russia,2020-12-22,2878382,2297289,51274,529819
Russia,2020-12-23,2905196,2321362,51810,532024
Russia,2020-12-24,2934695,2347700,52434,534561
Russia,2020-12-25,2963290,2374589,52985,535716
Russia,2020-12-26,2992123,2402122,53539,536462
Russia,2020-12-27,3019972,2426094,54080,539798
Russia,2020-12-28,3047335,2446412,54559,546364
Russia,2020-12-29,3073923,2470783,55107,548033
Russia,2020-12-30,3100018,2499465,55692,544861
Russia,2020-12-31,3127347,2527722,56271,543354
Russia,2021-01-01,3153960,2553467,56798,543695
Russia,2021-01-02,3179898,2572279,57235,550384
Russia,2021-01-03,3203743,2591937,57730,554076
Russia,2021-01-04,3226758,2612934,58203,555621
Russia,2021-01-05,3250713,2635242,58706,556765
Russia,2021-01-06,3274615,2657994,59137,557484
Russia,2021-01-07,3297833,2681373,59628,556832
Russia,2021-01-08,3321163,2702949,60067,558147
Russia,2021-01-09,3344175,2726336,60523,557316
Russia,2021-01-10,3366715,2750102,60963,555650
Russia,2021-01-11,3389733,2771793,61389,556551
Russia,2021-01-12,3412390,2796132,61908,554350
Russia,2021-01-13,3434934,2824240,62463,548231
Russia,2021-01-14,3459237,2851737,63016,544484
Russia,2021-01-15,3483531,2879082,63558,540891
Russia,2021-01-16,3507201,2905972,64134,537095
Russia,2021-01-17,3530379,2929255,64601,536523
Russia,2021-01-18,3552888,2947479,65059,540350
Russia,2021-01-19,3574330,2970450,65632,538248
Russia,2021-01-20,3595136,2995256,66214,533666
Russia,2021-01-21,3616680,3021861,66810,528009
Russia,2021-01-22,3637862,3048837,67376,521649
Russia,2021-01-23,3658447,3076236,67919,514292
Russia,2021-01-24,3679247,3098505,68397,512345
Russia,2021-01-25,3698246,3117405,68841,512000
Russia,2021-01-26,3716228,3140930,69391,505907
Russia,2021-01-27,3733692,3168370,69971,495351
Russia,2021-01-28,3752548,3194825,70533,487190
Russia,2021-01-29,3771514,3220651,71054,479809
Russia,2021-01-30,3790265,3244856,71556,473853
Russia,2021-01-31,3808348,3264611,72029,471708
Russia,2021-02-01,3825739,3282631,72456,470652
Russia,2021-02-02,3842145,3304311,72982,464852
Russia,2021-02-03,3858367,3328696,73497,456174
Russia,2021-02-04,3874830,3352720,74005,448105
Russia,2021-02-05,3891274,3375999,74520,440755
Russia,2021-02-06,3907653,3398545,75010,434098
Russia,2021-02-07,3923461,3418329,75430,429702
Russia,2021-02-08,3939162,3434163,75828,429171
Russia,2021-02-09,3953970,3455582,76347,422041
Russia,2021-02-10,3968228,3477760,76873,413595
Russia,2021-02-11,3983031,3499230,77415,406386
Russia,2021-02-12,3997898,3519689,77911,400298
Russia,2021-02-13,4012538,3538241,78403,395894
Russia,2021-02-14,4026506,3553326,78825,394355
Russia,2021-02-15,4040505,3567189,79210,394106
Russia,2021-02-16,4053535,3584477,79659,389399
Russia,2021-02-17,4066164,3602163,80118,383883
Russia,2021-02-18,4079407,3620551,80587,378269
Russia,2021-02-19,4092649,3639011,81048,372590
Russia,2021-02-20,4105424,3656314,81517,367593
Russia,2021-02-21,4117992,3672084,81926,363982
Russia,2021-02-22,4130447,3684955,82255,363237
Russia,2021-02-23,4142126,3697787,82666,361673
Russia,2021-02-24,4153735,3709938,83044,360753
Russia,2021-02-25,4164802,3725604,83481,355717
Russia,2021-02-26,4175757,3741058,83900,350799
Russia,2021-02-27,4187166,3756808,84330,346028
Russia,2021-02-28,4198400,3769025,84700,344675
Russia,2021-03-01,4209850,3780195,85025,344630
Russia,2021-03-02,4220291,3794930,85458,339903
Russia,2021-03-03,4230707,3810327,85901,334479
Russia,2021-03-04,4241970,3826183,86368,329419
Russia,2021-03-05,4252876,3841504,86821,324551
Russia,2021-03-06,4263785,3856400,87253,320132
Russia,2021-03-07,4274263,3867901,87614,318748
Russia,2021-03-08,4284408,3878189,87985,318234
Russia,2021-03-09,4293750,3888071,88315,317364
Russia,2021-03-10,4302726,3901134,88773,312819
Russia,2021-03-11,4311893,3914866,89224,307803
Russia,2021-03-12,4321588,3928114,89701,303773
Russia,2021-03-13,4331396,3940744,90169,300483
Russia,2021-03-14,4341381,3949891,90558,300932
Russia,2021-03-15,4350728,3958300,90958,301470
Russia,2021-03-16,4360033,3968826,91395,299812
Russia,2021-03-17,4368943,3979436,91815,297692
Russia,2021-03-18,4378656,3991385,92266,295005
Russia,2021-03-19,4388268,4003682,92704,291882
Russia,2021-03-20,4397816,4014770,93090,289956
Russia,2021-03-21,4407031,4023460,93457,290114
Russia,2021-03-22,4416226,4031205,93812,291209
Russia,2021-03-23,4424595,4041716,94231,288648
Russia,2021-03-24,4433364,4051703,94624,287037
Russia,2021-03-25,4442492,4062446,95010,285036
Russia,2021-03-26,4451565,4073239,95410,282916
Russia,2021-03-27,4460348,4083438,95792,281118
Russia,2021-03-28,4469327,4092015,96123,281189
Russia,2021-03-29,4477916,4099263,96413,282240
Russia,2021-03-30,4486078,4108726,96817,280535
Russia,2021-03-31,4494234,4118709,97219,278306
Russia,2021-04-01,4503291,4128769,97594,276928
Russia,2021-04-02,4511973,4138458,97986,275529
Russia,2021-04-03,4520879,4147974,98363,274542
Russia,2021-04-04,4529576,4156141,98713,274722
Russia,2021-04-05,4538101,4163170,99049,275882
Russia,2021-04-06,4546307,4171948,99431,274928
Russia,2021-04-07,4554481,4181245,99800,273436
Russia,2021-04-08,4563026,4190701,100158,272167
Russia,2021-04-09,4572053,4200282,100554,271217
Russia,2021-04-10,4580633,4209754,100949,269930
Russia,2021-04-11,4589209,4216960,101282,270967
Russia,2021-04-12,4597400,4223590,101552,272258
Russia,2021-04-13,4605444,4233065,101882,270497
Russia,2021-04-14,4613646,4242411,102275,268960
Russia,2021-04-15,4622464,4252526,102667,267271
Russia,2021-04-16,4631336,4261528,103059,266749
Russia,2021-04-17,4640537,4270234,103451,266852
Russia,2021-04-18,4649044,4277597,103834,267613
Russia,2021-04-19,4657509,4284398,104173,268938
Russia,2021-04-20,4665553,4293866,104545,267142
Russia,2021-04-21,4673699,4303376,104937,265386
Russia,2021-04-22,4682573,4312186,105328,265059
Russia,2021-04-23,4691290,4321477,105718,264095
Russia,2021-04-24,4699988,4330610,106108,263270
Russia,2021-04-25,4708640,4338114,106434,264092
Russia,2021-04-26,4717321,4344735,106783,265803
Russia,2021-04-27,4725252,4352649,107167,265436
Russia,2021-04-28,4732981,4360900,107547,264534
Russia,2021-04-29,4742142,4369214,107902,265026
Russia,2021-04-30,4750755,4377504,108290,264961
Russia,2021-05-01,4759902,4385973,108675,265254
Russia,2021-05-02,4768476,4393260,109011,266205
Russia,2021-05-03,4776844,4399609,109341,267894
Russia,2021-05-04,4784497,4406289,109670,268538
Russia,2021-05-05,4792354,4413678,110022,268654
Russia,2021-05-06,4799872,4421329,110366,268177
Russia,2021-05-07,4808133,4429201,110735,268197
Russia,2021-05-08,4816331,4437289,111097,267945
Russia,2021-05-09,4824621,4444712,111425,268484
Russia,2021-05-10,4832959,4451443,111740,269776
Russia,2021-05-11,4840948,4458408,112063,270477
Russia,2021-05-12,4849044,4466782,112410,269852
Russia,2021-05-13,4857303,4475999,112795,268509
Russia,2021-05-14,4866641,4485592,113182,267867
Russia,2021-05-15,4875308,4495406,113541,266361
Russia,2021-05-16,4883734,4503945,113927,265862
Russia,2021-05-17,4892938,4511096,114263,267579
Russia,2021-05-18,4900995,4519888,114619,266488
Russia,2021-05-19,4908794,4529214,115003,264577
Russia,2021-05-20,4917906,4538909,115393,263604
Russia,2021-05-21,4926717,4548028,115764,262925
